"state","county","precinct","rep","dem","other"
"Georgia","Rockdale","ST",929,1473,24
"Georgia","Schley","Precinct One",1800,462,13
"Georgia","Screven","Sylvania",433,373,11
"Georgia","Screven","Hunters",228,128,2
"Georgia","Screven","Newington",506,253,2
"Georgia","Screven","Jenk Hill Fire Sta",386,402,8
"Georgia","Screven","Rocky Ford",293,86,3
"Georgia","Screven","Bay Branch",606,102,4
"Georgia","Screven","Hiltonia",327,286,4
"Georgia","Screven","Screven Rec Dept",128,154,4
"Georgia","Screven","Greenhill Church",479,146,5
"Georgia","Screven","Sr Citizens Center",264,519,6
"Georgia","Screven","Jackson Fire Station",209,84,1
"Georgia","Screven","Cooperville Fire Station",57,128,1
"Georgia","Seminole","Precinct 1",659,215,5
"Georgia","Seminole","Precinct 2",492,257,2
"Georgia","Seminole","Precinct 3",89,530,5
"Georgia","Seminole","Precinct 4",619,155,3
"Georgia","Seminole","Precinct 5",752,97,4
"Georgia","Spalding","01",152,859,6
"Georgia","Spalding","02",116,844,7
"Georgia","Spalding","03",1516,575,29
"Georgia","Spalding","05",875,1190,18
"Georgia","Spalding","06",292,952,11
"Georgia","Spalding","07",964,327,23
"Georgia","Spalding","08",939,362,16
"Georgia","Spalding","09",1106,206,13
"Georgia","Spalding","10",910,537,12
"Georgia","Spalding","11",1195,615,19
"Georgia","Spalding","12",1306,279,23
"Georgia","Spalding","13",1445,249,10
"Georgia","Spalding","14",817,364,12
"Georgia","Spalding","16",849,1755,18
"Georgia","Spalding","17",755,397,9
"Georgia","Spalding","19",1334,537,14
"Georgia","Spalding","20",1252,238,9
"Georgia","Spalding","21",2234,1498,26
"Georgia","Stephens","Senior Center",9368,2385,132
"Georgia","Stewart","Richland",345,501,1
"Georgia","Stewart","Louvale",83,125,1
"Georgia","Stewart","Lumpkin",292,478,5
"Georgia","Stewart","Omaha",81,78,0
"Georgia","Sumter","Agri-Center",862,577,14
"Georgia","Sumter","Airport",728,614,6
"Georgia","Sumter","Andersonville",268,87,6
"Georgia","Sumter","Browns Mill",465,219,2
"Georgia","Sumter","Concord",260,41,0
"Georgia","Sumter","GSW Conf Center",1091,975,26
"Georgia","Sumter","Leslie",770,416,9
"Georgia","Sumter","Plains",397,379,5
"Georgia","Sumter","Rec Dept",296,1437,14
"Georgia","Sumter","Reese Park",368,1357,12
"Georgia","Sumter","Thompson",227,216,6
"Georgia","Talbot","ONeal",189,256,2
"Georgia","Talbot","Valley",272,289,0
"Georgia","Talbot","Junction City",120,203,1
"Georgia","Talbot","Geneva",158,217,2
"Georgia","Talbot","Talbotton",123,517,4
"Georgia","Talbot","Box Springs",200,144,1
"Georgia","Talbot","Flint Hill",330,488,6
"Georgia","Taliaferro","Sharon",71,114,4
"Georgia","Taliaferro","Crawfordville",289,447,3
"Georgia","Tattnall","Cobbtown",436,99,4
"Georgia","Tattnall","Shiloh",370,182,4
"Georgia","Tattnall","Collins",783,227,3
"Georgia","Tattnall","Manassas",145,51,2
"Georgia","Tattnall","District II",1073,532,10
"Georgia","Tattnall","East Glennville",1405,365,28
"Georgia","Tattnall","District IV",1221,512,12
"Georgia","Tattnall","District V",620,93,6
"Georgia","Taylor","Precinct 1",119,555,7
"Georgia","Taylor","Precinct 5",1364,252,11
"Georgia","Taylor","Precinct 6",935,580,16
"Georgia","Telfair","Helena",438,216,4
"Georgia","Telfair","Jacksonville",351,95,1
"Georgia","Telfair","Lumber-City",386,334,6
"Georgia","Telfair","McRae",893,715,9
"Georgia","Telfair","Milan",558,73,1
"Georgia","Telfair","Scotland",199,54,0
"Georgia","Terrell","Dawson",439,1434,19
"Georgia","Terrell","Sasser",637,310,10
"Georgia","Terrell","Bronwood",315,281,3
"Georgia","Terrell","Parrott",206,114,1
"Georgia","Terrell","Graves",289,146,1
"Georgia","Terrell","Herod-Dover",118,91,2
"Georgia","Thomas","Barwick",380,103,3
"Georgia","Thomas","Boston",592,546,10
"Georgia","Thomas","Central",1719,850,24
"Georgia","Thomas","Coolidge",561,162,7
"Georgia","Thomas","Douglass",263,1211,12
"Georgia","Thomas","LIttle Ochlocknee Baptist Church",730,182,4
"Georgia","Thomas","Fire Station #2",798,324,6
"Georgia","Thomas","Gatlin Creek",1157,408,15
"Georgia","Thomas","Harper",300,999,12
"Georgia","Thomas","Jerger",883,580,16
"Georgia","Thomas","Meigs",344,239,4
"Georgia","Thomas","Metcalfe",163,64,0
"Georgia","Thomas","New Covenant",1160,412,18
"Georgia","Thomas","Ochlocknee",684,149,3
"Georgia","Thomas","Pavo",401,90,2
"Georgia","Thomas","Remington Esc",973,635,19
"Georgia","Thomas","Resource Center",71,811,6
"Georgia","Thomas","Scott",1156,752,27
"Georgia","Thomas","Merrillville",368,133,2
"Georgia","Thomas","Patten",251,58,1
"Georgia","Tift","Tifton Northeast",1291,818,32
"Georgia","Tift","Brighton",1480,304,18
"Georgia","Tift","Brookfield",882,162,13
"Georgia","Tift","Chula",899,158,8
"Georgia","Tift","Docia",756,90,4
"Georgia","Tift","Eldorado",771,111,6
"Georgia","Tift","Omega",403,129,11
"Georgia","Tift","Ty Ty",640,207,4
"Georgia","Tift","Tifton Northwest",1637,685,32
"Georgia","Tift","Tifton South",409,783,15
"Georgia","Tift","Mott-Litman Gym",272,1174,15
"Georgia","Tift","Tifton Lodge",1344,701,19
"Georgia","Toombs","15361 Lyons",1656,597,14
"Georgia","Toombs","39 Newbranch",946,109,7
"Georgia","Toombs","43 Cedar Crossing",908,72,12
"Georgia","Toombs","513 VPD",2709,1271,46
"Georgia","Toombs","514 STIALC",1653,890,24
"Georgia","Towns","Young Harris",1923,550,10
"Georgia","Towns","Macedonia",2299,477,24
"Georgia","Towns","Hiawassee",2162,523,11
"Georgia","Treutlen","Annex",1300,133,7
"Georgia","Treutlen","Soperton",801,819,17
"Georgia","Troup","Hollis Hand",1997,707,46
"Georgia","Troup","Administration Bldg",645,1423,24
"Georgia","Troup","Hammett Rd",1025,1709,30
"Georgia","Troup","Griggs Center",94,1153,14
"Georgia","Troup","West Point",449,831,16
"Georgia","Troup","Hogansville",1817,857,28
"Georgia","Troup","East Vernon",1958,443,25
"Georgia","Troup","Rosemont",2515,561,24
"Georgia","Troup","McClendon",2132,629,27
"Georgia","Troup","Long Cane",1772,626,27
"Georgia","Troup","Gardner Newman",1195,886,26
"Georgia","Troup","Gray Hill",991,357,19
"Georgia","Troup","Highland",511,605,7
"Georgia","Troup","Northside",1042,791,15
"Georgia","Turner","Ashburn",1025,1217,27
"Georgia","Turner","Sycamore",1035,148,4
"Georgia","Turner","Rebecca",289,45,2
"Georgia","Twiggs","Dry Branch",781,190,6
"Georgia","Twiggs","Golden Isles",484,687,9
"Georgia","Twiggs","Higgsville",410,151,1
"Georgia","Twiggs","Jeffersonville/Ware",401,710,7
"Georgia","Twiggs","Shady Grove/Tarvers",294,306,7
"Georgia","Union","Blairsville",1518,355,12
"Georgia","Union","Coosa",1575,268,11
"Georgia","Union","Choestoe",908,199,10
"Georgia","Union","Jones Creek",1342,276,5
"Georgia","Union","Owltown",962,258,10
"Georgia","Union","Ivy Log",1400,267,15
"Georgia","Union","Suches",381,93,2
"Georgia","Union","Trackrock",698,180,10
"Georgia","Union","Dooley",950,260,13
"Georgia","Union","Gumlog",1429,277,11
"Georgia","Union","Pat Colwell",1488,368,9
"Georgia","Upson","Yatesville",783,250,4
"Georgia","Upson","Salem",44,266,2
"Georgia","Upson","Redbone",4717,1280,40
"Georgia","Upson","Town",3064,2405,50
"Georgia","Walker","La Fayette",3325,832,70
"Georgia","Walker","Walnut Grove",1385,172,21
"Georgia","Walker","Rock Spring",3831,700,53
"Georgia","Walker","Armuchee Valley",885,164,10
"Georgia","Walker","Mountain",714,178,13
"Georgia","Walker","Chattanooga Valley",3442,996,66
"Georgia","Walker","Kensington",751,199,15
"Georgia","Walker","Rossville",2710,943,55
"Georgia","Walker","Chickamauga",4089,846,61
"Georgia","Walker","Fairyland",593,321,22
"Georgia","Walker","Fairview",1449,418,25
"Georgia","Walton","Bold Springs",2969,738,40
"Georgia","Walton","Whatley",874,132,7
"Georgia","Walton","Walker Park",2348,499,26
"Georgia","Walton","Gratis",896,131,11
"Georgia","Walton","Between",2888,714,34
"Georgia","Walton","Walnut Grove",1629,295,18
"Georgia","Walton","Loganville North",2559,993,50
"Georgia","Walton","Social Circle",2347,928,40
"Georgia","Walton","South Monroe",1779,755,36
"Georgia","Walton","North Monroe",1311,1512,31
"Georgia","Walton","Loganville South",1797,830,38
"Georgia","Walton","West Walton",2564,703,34
"Georgia","Walton","Broken Arrow",2616,605,39
"Georgia","Walton","Bay Creek",2064,498,37
"Georgia","Walton","E Monroe",1388,922,24
"Georgia","Walton","W Monroe",1276,313,14
"Georgia","Walton","Tara",1633,1382,27
"Georgia","Walton","Mountain",1026,182,10
"Georgia","Walton","Jersey",1412,155,24
"Georgia","Walton","Blasingame",816,107,6
"Georgia","Walton","Good Hope",1425,239,15
"Georgia","Ware","100",479,2001,12
"Georgia","Ware","200A",1062,574,30
"Georgia","Ware","200B",206,290,7
"Georgia","Ware","300",2087,630,19
"Georgia","Ware","304",679,113,6
"Georgia","Ware","400",2212,364,16
"Georgia","Ware","404",263,24,1
"Georgia","Ware","405",454,23,2
"Georgia","Ware","406",1067,104,17
"Georgia","Ware","407",339,17,2
"Georgia","Ware","408",359,19,1
"Georgia","Ware","409",658,52,3
"Georgia","Warren","Warrenton",1166,1469,16
"Georgia","Washington","Riddleville",281,149,3
"Georgia","Washington","Warthen",327,246,2
"Georgia","Washington","Tennille",726,1024,9
"Georgia","Washington","Oconee",227,208,2
"Georgia","Washington","Harrison",494,252,9
"Georgia","Washington","Davisboro",354,254,2
"Georgia","Washington","Sandersville",1942,2486,35
"Georgia","Washington","Deepstep",312,111,4
"Georgia","Wayne","Odum",906,89,2
"Georgia","Wayne","Madray Springs",845,64,3
"Georgia","Wayne","Oglethorpe",1092,168,10
"Georgia","Wayne","Screven",1190,195,7
"Georgia","Wayne","Empire",795,73,9
"Georgia","Wayne","Red Hill",565,130,8
"Georgia","Wayne","Altamaha",1379,408,10
"Georgia","Wayne","Gardi",737,78,5
"Georgia","Wayne","VFW",156,500,7
"Georgia","Wayne","Pine Street",395,337,8
"Georgia","Wayne","Unity",967,363,18
"Georgia","Wayne","Rec Center",960,282,17
"Georgia","Webster","Preston 1",748,639,3
"Georgia","Wheeler","Alamo",906,452,10
"Georgia","Wheeler","Glenwood",677,237,3
"Georgia","White","Blue Creek",1412,359,25
"Georgia","White","Blue Ridge",559,89,7
"Georgia","White","Helen",307,112,2
"Georgia","White","Mossy Creek",1977,253,30
"Georgia","White","Mt Yonah",2549,544,42
"Georgia","White","Nacoochee",866,365,10
"Georgia","White","Robertstown",245,69,3
"Georgia","White","Shoal Creek",1464,181,20
"Georgia","White","Tesnatee",743,158,10
"Georgia","White","Town Creek",948,169,20
"Georgia","White","White Creek",1152,112,14
"Georgia","Whitfield","1A",651,689,19
"Georgia","Whitfield","2A",1451,678,29
"Georgia","Whitfield","3A",974,559,27
"Georgia","Whitfield","4A",1169,710,23
"Georgia","Whitfield","5A",346,782,17
"Georgia","Whitfield","6A",259,565,12
"Georgia","Whitfield","AN",693,618,12
"Georgia","Whitfield","CA",980,240,8
"Georgia","Whitfield","CO",844,177,9
"Georgia","Whitfield","DG",1542,698,36
"Georgia","Whitfield","ES",618,343,14
"Georgia","Whitfield","FI",983,395,21
"Georgia","Whitfield","GL",1004,616,14
"Georgia","Whitfield","LT",758,111,7
"Georgia","Whitfield","MC",1061,164,15
"Georgia","Whitfield","NI",1430,278,15
"Georgia","Whitfield","PG",2376,911,29
"Georgia","Whitfield","TH",2072,546,38
"Georgia","Whitfield","TI",430,76,7
"Georgia","Whitfield","TR",900,132,17
"Georgia","Whitfield","UT",683,104,7
"Georgia","Whitfield","VA",2919,838,48
"Georgia","Whitfield","WS",1493,440,16
"Georgia","Wilcox","Rochelle North 1",92,235,3
"Georgia","Wilcox","Abbeville North 2",272,109,2
"Georgia","Wilcox","Pineview 2",264,194,2
"Georgia","Wilcox","Pitts 3",563,76,1
"Georgia","Wilcox","Rochelle South 4",658,99,5
"Georgia","Wilcox","Abbeville South 5",554,149,3
"Georgia","Wilkes","Senior Citizen Center",389,677,10
"Georgia","Wilkes","Young Farmers Bldg",710,216,10
"Georgia","Wilkes","Metasville Fire Sta",328,132,2
"Georgia","Wilkes","Edward B Pope Center",192,484,6
"Georgia","Wilkes","Rayle City Hall",275,136,6
"Georgia","Wilkes","Courthouse",498,255,6
"Georgia","Wilkes","Tignal Sch Lunch Rm",431,259,7
"Georgia","Wilkinson","Bloodworth",315,36,2
"Georgia","Wilkinson","Griffin",125,31,1
"Georgia","Wilkinson","High Hill",110,27,0
"Georgia","Wilkinson","Irwinton",295,360,3
"Georgia","Wilkinson","Ivey",549,89,10
"Georgia","Wilkinson","Lord",317,233,6
"Georgia","Wilkinson","Midway",121,534,0
"Georgia","Wilkinson","Ramah",585,667,6
"Georgia","Wilkinson","Turkey Creek",247,98,3
"Georgia","Worth","Sylvester",616,1045,15
"Georgia","Worth","Scooterville",380,28,1
"Georgia","Worth","Minton",383,29,0
"Georgia","Worth","Bridgeboro",689,134,7
"Georgia","Worth","County Line",415,83,0
"Georgia","Worth","Isabella",879,126,10
"Georgia","Worth","Piney Woods",127,83,0
"Georgia","Worth","Sylvester East",709,225,9
"Georgia","Worth","Poulan",485,112,2
"Georgia","Worth","Sumner",462,113,2
"Georgia","Worth","Shingler",375,45,1
"Georgia","Worth","Red Rock",585,152,6
"Georgia","Worth","Doles",284,30,2
"Georgia","Worth","Oakfield",104,47,1
"Georgia","Worth","Warwick",337,143,4
